Ph ph,Dissolved O2 %,Conductivity uS/cm,Turbidity NTU,Battery %,Upload Time (Local),Class
6.85,48.2,182.6,374.6,96,01/03/2020 05:15,Normal
6.85,49.5,182.7,374,98,01/03/2020 05:16,Normal
6.679735086,49.95080132,186.1332964,373.4004656,88,01/03/2020 05:17,Replay
6.83,50.5,182.6,392.5,99,01/03/2020 05:18,Normal
6.62,49.4,182.7,389.3,99,01/03/2020 05:19,Normal
6.632153558,49.0346867,193.286925,389.7892325,91,01/03/2020 05:20,Replay
6.84,51.2,182.6,379.2,98,01/03/2020 05:21,Normal
6.83,50.5,182.6,379.5,96,01/03/2020 05:22,Normal
6.755600739,50.62903687,184.7013711,378.8220311,91,01/03/2020 05:23,Replay
6.63,49,182.6,379.1,95,01/03/2020 05:24,Normal
6.63,49,182.6,376.8,96,01/03/2020 05:25,Normal
7.003028379,48.72601416,195.413173,375.9204662,87,01/03/2020 05:26,Replay
6.8,49,182.6,377.7,99,01/03/2020 05:27,Normal
6.75,48.5,182.6,373.2,98,01/03/2020 05:28,Normal
6.74,46.4,182.6,380.4,99,01/03/2020 05:29,Normal
6.510465153,46.40972005,186.4425792,379.6101629,91,01/03/2020 05:30,Replay
6.85,43.5,182.5,377.3,98,01/03/2020 05:31,Normal
6.84,44.7,182.9,376.5,99,01/03/2020 05:32,Normal
6.71294933,44.47221197,185.947822,375.8936386,92,01/03/2020 05:33,Replay
6.85,44.9,182.8,376.2,95,01/03/2020 05:34,Normal
6.87,42.8,182.9,378.7,92,01/03/2020 05:35,Normal
6.62710183,42.57483828,186.4835748,378.5992915,90,01/03/2020 05:36,Replay
6.85,48.8,182.8,368.3,92,01/03/2020 05:37,Normal
6.86,50.6,182.8,376,94,01/03/2020 05:38,Normal
6.602826121,50.22143002,173.7854802,375.1149174,87,01/03/2020 05:39,Replay
6.77,47.7,182.8,372.8,92,01/03/2020 05:40,Normal
6.77,46,182.8,375.3,94,01/03/2020 05:41,Normal
6.63892723,45.55874367,175.2215889,375.5832733,94,01/03/2020 05:42,Replay
6.85,47.5,182.7,377.4,93,01/03/2020 05:43,Normal
6.64,49.9,182.7,376,95,01/03/2020 05:44,Normal
6.636522642,49.77254104,189.7181513,375.4373361,91,01/03/2020 05:45,Replay
6.63,48.2,182.7,372.6,91,01/03/2020 05:46,Normal
6.83,48.3,182.7,373.1,94,01/03/2020 05:47,Normal
6.674106183,48.36894616,191.0757528,372.9596967,88,01/03/2020 05:48,Replay
6.63,48.5,182.7,375.1,94,01/03/2020 05:49,Normal
6.72,46.8,182.7,373.3,93,01/03/2020 05:50,Normal
6.622152152,47.02844257,189.4687544,372.8762869,86,01/03/2020 05:51,Replay
6.65,47.2,182.7,374.3,93,01/03/2020 05:52,Normal
6.86,48.3,182.7,394.1,91,01/03/2020 05:53,Normal
6.502000041,48.30336209,187.1713969,393.7139833,88,01/03/2020 05:54,Replay
6.76,49.5,182.7,387,93,01/03/2020 05:55,Normal
6.88,48.8,182.7,386.4,90,01/03/2020 05:56,Normal
6.62569622,49.15938045,193.9069373,385.4247107,87,01/03/2020 05:57,Replay
6.67,46.9,182.7,378.3,94,01/03/2020 05:58,Normal
6.66,47.1,182.7,381.4,93,01/03/2020 05:59,Normal
6.89,49.1,182.6,386.5,93,01/03/2020 06:00,Normal
6.550428592,48.68123291,192.4162832,385.5231156,89,01/03/2020 06:01,Replay
6.81,47.7,182.6,390.1,94,01/03/2020 06:02,Normal
6.89,46,182.6,443.3,93,01/03/2020 06:03,Normal
6.772644661,45.82123039,177.1229152,444.243356,86,01/03/2020 06:04,Replay
6.66,46.4,182.6,372.8,91,01/03/2020 06:05,Normal
6.67,47.7,182.6,384.1,93,01/03/2020 06:06,Normal
6.705185384,47.26651628,178.4723507,384.1564843,98,01/03/2020 06:07,Replay
6.9,49.1,182.6,381.8,92,01/03/2020 06:08,Normal
6.77,47.2,182.6,357.1,94,01/03/2020 06:09,Normal
6.687888182,47.66003745,175.1032224,356.6254822,91,01/03/2020 06:10,Replay
6.71,46.4,182.6,382.6,93,01/03/2020 06:11,Normal
6.69,46.8,182.5,383.5,91,01/03/2020 06:12,Normal
6.550899177,47.21459159,192.0490741,383.3124748,89,01/03/2020 06:13,Replay
6.91,46.9,182.5,386.7,91,01/03/2020 06:14,Normal
6.86,47.6,182.5,358.4,91,01/03/2020 06:15,Normal
6.788128224,47.89390773,190.3308928,358.3888593,89,01/03/2020 06:16,Replay
6.9,48.5,182.6,377.2,90,01/03/2020 06:17,Normal
6.68,49.7,182.5,386.4,93,01/03/2020 06:18,Normal
6.564318585,49.89816371,187.3202374,386.8086274,91,01/03/2020 06:19,Replay
6.8,48.9,182.5,393.1,93,01/03/2020 06:20,Normal
6.8,47.7,182.5,395.7,95,01/03/2020 06:21,Normal
6.853532374,47.38662214,183.5464197,396.6565634,100,01/03/2020 06:22,Replay
6.91,47.1,182.5,397.6,93,01/03/2020 06:23,Normal
6.7,47.2,182.5,391.9,90,01/03/2020 06:24,Normal
6.706693368,47.26906,183.8697619,390.9216632,99,01/03/2020 06:25,Replay
6.83,48.3,182.5,395.8,93,01/03/2020 06:26,Normal
6.82,50.3,182.5,411.9,92,01/03/2020 06:27,Normal
6.648807231,50.65298352,192.3042148,411.4956388,90,01/03/2020 06:28,Replay
6.92,51.3,182.5,395.5,94,01/03/2020 06:29,Normal
6.71,56.6,182.5,378.7,93,01/03/2020 06:30,Normal
6.75,51.4,182.5,394.9,90,01/03/2020 06:31,Normal
6.914292593,51.89636012,178.4069492,394.3460085,91,01/03/2020 06:32,Replay
6.9,47.2,182.4,395.1,93,01/03/2020 06:33,Normal
6.82,49.6,182.4,393.4,91,01/03/2020 06:34,Normal
6.781628436,49.63119304,180.797503,393.8825262,99,01/03/2020 06:35,Replay
6.81,48.7,182.4,394.8,93,01/03/2020 06:36,Normal
6.93,48.1,182.4,396.2,93,01/03/2020 06:37,Normal
6.65428602,47.97613829,170.4766723,395.7076675,96,01/03/2020 06:38,Replay
6.92,47.8,182.4,383.3,93,01/03/2020 06:39,Normal
6.7,48.6,182.3,394.4,90,01/03/2020 06:40,Normal
7.028558697,49.0439565,188.3238646,394.2698723,88,01/03/2020 06:41,Replay
6.87,46.9,182.3,395.8,91,01/03/2020 06:42,Normal
6.93,46.4,182.3,397.9,93,01/03/2020 06:43,Normal
6.785589081,46.82850263,189.0470495,398.5058416,95,01/03/2020 06:44,Replay
6.81,46.5,182.3,394.4,92,01/03/2020 06:45,Normal
6.83,47.3,182.3,405.7,93,01/03/2020 06:46,Normal
6.74622676,47.16595791,189.6603928,406.3608352,97,01/03/2020 06:47,Replay
6.92,49.1,182.3,403.6,93,01/03/2020 06:48,Normal
6.9,47.1,182.2,397.1,93,01/03/2020 06:49,Normal
6.620043758,46.93973908,194.8009314,397.762815,97,01/03/2020 06:50,Replay
6.7,47,182.2,389,90,01/03/2020 06:51,Normal
6.7,47.6,182.2,385.7,94,01/03/2020 06:52,Normal
6.666334937,47.89208808,193.3900809,386.5545993,88,01/03/2020 06:53,Replay
6.89,43.7,182.1,358.4,90,01/03/2020 06:54,Normal
6.91,42.4,182.1,377,90,01/03/2020 06:55,Normal
6.448365765,42.00827708,194.1180221,377.9970402,88,01/03/2020 06:56,Replay
6.83,42.8,182.1,389.9,93,01/03/2020 06:57,Normal
6.7,45.5,182.1,379.8,91,01/03/2020 06:58,Normal
6.639751897,45.38394247,180.8325255,379.3799271,89,01/03/2020 06:59,Replay
6.69,45.8,182.1,374.5,92,01/03/2020 07:00,Normal
6.79,46.5,182.1,388.3,92,01/03/2020 07:01,Normal
6.91,47.4,182.1,388.7,91,01/03/2020 07:02,Normal
6.433336076,47.13137879,194.9809699,387.9943861,96,01/03/2020 07:03,Replay
6.67,47.9,182.2,373,90,01/03/2020 07:04,Normal
6.67,48.8,182.2,380.3,92,01/03/2020 07:05,Normal
6.730850141,48.89490364,180.0367316,380.9837595,96,01/03/2020 07:06,Replay
6.88,48.9,182.1,383.7,90,01/03/2020 07:07,Normal
6.67,48.1,182.2,386.8,93,01/03/2020 07:08,Normal
6.722711123,47.7922767,184.4865405,387.6002788,91,01/03/2020 07:09,Replay
6.88,47.9,182.2,388.5,89,01/03/2020 07:10,Normal
6.67,47.5,182.2,389.7,93,01/03/2020 07:11,Normal
6.900607931,47.58826013,184.736342,389.4010619,90,01/03/2020 07:12,Replay
6.68,47.9,182.2,418.1,90,01/03/2020 07:13,Normal
6.67,47.5,182.1,382.9,89,01/03/2020 07:14,Normal
6.434658947,47.19366251,181.1508321,381.9293371,96,01/03/2020 07:15,Replay
6.66,47.9,182.1,401.6,91,01/03/2020 07:16,Normal
6.74,47,182.2,409.3,90,01/03/2020 07:17,Normal
6.602882569,47.03501495,188.5385355,409.4519396,99,01/03/2020 07:18,Replay
6.87,45,182.2,405.1,93,01/03/2020 07:19,Normal
6.79,47.7,182.2,412.6,92,01/03/2020 07:20,Normal
6.347394193,47.59170517,169.4389963,412.6937103,96,01/03/2020 07:21,Replay
6.66,47.6,182.2,492.8,93,01/03/2020 07:22,Normal
6.85,46.6,182.2,482.4,91,01/03/2020 07:23,Normal
6.528143209,46.31467467,193.1819559,483.0280746,96,01/03/2020 07:24,Replay
6.64,47.3,182.2,472.4,90,01/03/2020 07:25,Normal
6.84,47,182.2,400.2,91,01/03/2020 07:26,Normal
6.592407353,46.96751466,189.6184811,400.2281026,96,01/03/2020 07:27,Replay
6.65,47.4,182.2,374.2,92,01/03/2020 07:28,Normal
6.61,46.9,182.1,408.5,91,01/03/2020 07:29,Normal
6.989078832,46.82360662,171.5886655,407.9495878,91,01/03/2020 07:30,Replay
6.61,46,182.1,404.9,93,01/03/2020 07:31,Normal
6.71,46.3,182.1,419.7,93,01/03/2020 07:32,Normal
6.76,46.3,182.3,416.1,89,01/03/2020 07:33,Normal
6.900707108,46.1809321,183.7675664,415.3742821,87,01/03/2020 07:34,Replay
6.63,45.4,182.4,392.7,89,01/03/2020 07:35,Normal
6.73,45.6,182.4,387.5,90,01/03/2020 07:36,Normal
6.857324786,46.05816685,184.7803077,387.9515947,91,01/03/2020 07:37,Replay
6.62,45.3,182.4,382.5,91,01/03/2020 07:38,Normal
6.64,45.1,182.4,382.5,92,01/03/2020 07:39,Normal
6.778065084,45.45779104,183.0198456,381.8944124,95,01/03/2020 07:40,Replay
6.85,45.7,182.4,397.2,90,01/03/2020 07:41,Normal
6.63,48.1,182.4,403,91,01/03/2020 07:42,Normal
6.351889556,48.12103695,176.6759476,403.7249808,92,01/03/2020 07:43,Replay
6.61,48.6,182.3,431.8,92,01/03/2020 07:44,Normal
6.61,50.2,182.4,527.9,90,01/03/2020 07:45,Normal
6.499429924,50.4680315,184.7753262,527.1525605,88,01/03/2020 07:46,Replay
6.83,50.1,182.4,526.5,90,01/03/2020 07:47,Normal
6.76,48.1,182.4,494,92,01/03/2020 07:48,Normal
6.883641446,48.14576387,191.0297647,494.5173196,97,01/03/2020 07:49,Replay
6.85,47.3,182.4,455.6,92,01/03/2020 07:50,Normal
6.64,47,182.4,444.1,92,01/03/2020 07:51,Normal
6.525085734,47.31162793,179.69385,444.4732107,93,01/03/2020 07:52,Replay
6.62,46.7,182.4,444.6,92,01/03/2020 07:53,Normal
6.62,47.5,182.4,418.9,90,01/03/2020 07:54,Normal
6.653701289,47.60366683,191.3777975,419.0584478,94,01/03/2020 07:55,Replay
6.62,45.6,182.4,422.4,92,01/03/2020 07:56,Normal
6.81,44.9,182.4,422.6,92,01/03/2020 07:57,Normal
6.664266853,44.57630232,173.0881861,422.0078905,86,01/03/2020 07:58,Replay
6.79,44.9,182.4,430.3,89,01/03/2020 07:59,Normal
6.79,45.4,182.4,431.5,92,01/03/2020 08:00,Normal
6.82,41.8,182.4,439.4,89,01/03/2020 08:01,Normal
6.395237519,41.6251422,185.6398094,440.3311477,93,01/03/2020 08:02,Replay
6.82,42.2,181.8,437.1,98,01/03/2020 08:03,Normal
6.6,42.6,181.8,436.5,96,01/03/2020 08:04,Normal
6.58143312,42.59464835,183.6834256,436.0286996,89,01/03/2020 08:05,Replay
6.82,43.7,181.8,442.9,99,01/03/2020 08:06,Normal
6.8,42.4,181.9,409.9,100,01/03/2020 08:07,Normal
6.76328063,42.46923558,185.8535129,410.4976436,97,01/03/2020 08:08,Replay
6.73,43.3,181.9,422,96,01/03/2020 08:09,Normal
6.59,40.8,181.9,423.2,99,01/03/2020 08:10,Normal
6.853590599,41.04228537,189.9070075,423.075315,94,01/03/2020 08:11,Replay
6.74,41.9,182,419.5,100,01/03/2020 08:12,Normal
6.82,42.8,182,422.5,96,01/03/2020 08:13,Normal
6.599233391,42.66365728,190.8763677,422.9354894,95,01/03/2020 08:14,Replay
6.59,43.9,182,424.8,100,01/03/2020 08:15,Normal
6.75,44.2,182,423.4,98,01/03/2020 08:16,Normal
6.841134706,44.48027432,189.3050226,423.0093244,100,01/03/2020 08:17,Replay
6.59,45.4,182,408.5,96,01/03/2020 08:18,Normal
6.69,46.2,182.1,414,98,01/03/2020 08:19,Normal
6.525736728,46.47570424,183.2600888,413.0160431,91,01/03/2020 08:20,Replay
6.64,45.4,182.1,420.2,97,01/03/2020 08:21,Normal
6.78,46.1,182.1,419.1,96,01/03/2020 08:22,Normal
6.702742137,46.08326273,187.0651971,582.955218,94.51196591,01/03/2020 08:22,DDoS
5.541031812,55.43193513,189.4289112,382.9278186,89.40950568,01/03/2020 08:22,DDoS
6.473814422,79.47735723,158.6919388,706.6036475,90.31180741,01/03/2020 08:22,DDoS
7.024909131,86.91098408,165.2710894,686.7039781,97.82829752,01/03/2020 08:22,DDoS
6.894306826,24.86004366,179.6266873,530.9083428,97.20019017,01/03/2020 08:22,DDoS
5.905872507,67.11813871,170.2355679,344.1122995,87.2116925,01/03/2020 08:22,DDoS
6.905116983,60.50289441,189.4917438,403.3997388,95.09352281,01/03/2020 08:22,DDoS
6.633715936,24.9425494,184.7500046,399.7540335,86.96050595,01/03/2020 08:22,DDoS
6.055830437,58.27792192,165.2436151,433.3850327,93.38182527,01/03/2020 08:22,DDoS
6.012214043,30.98124316,195.328864,505.4771191,89.02005547,01/03/2020 08:22,DDoS
6.811238139,36.73972838,189.0942897,654.9079914,87.18460517,01/03/2020 08:22,DDoS
6.734354103,23.07120415,168.3306583,581.4166469,95.88850493,01/03/2020 08:22,DDoS
6.009793059,39.99708414,164.78536,375.1405201,91.11131257,01/03/2020 08:22,DDoS
5.557440019,37.23513633,187.2790021,355.7475954,92.30114514,01/03/2020 08:22,DDoS
5.814134713,93.54474741,164.8986953,555.3465929,90.11950169,01/03/2020 08:22,DDoS
7.130797209,85.56826799,162.7724411,437.3787255,97.00343381,01/03/2020 08:22,DDoS
6.069317203,78.05322387,161.1682969,540.8452357,96.05399588,01/03/2020 08:22,DDoS
5.766687641,53.85819029,168.8450778,396.8117132,86.80800244,01/03/2020 08:22,DDoS
6.364082235,66.79731142,159.7989765,508.0380323,98.71777427,01/03/2020 08:22,DDoS
5.784382402,68.51631945,170.9726881,501.0648135,93.76259581,01/03/2020 08:22,DDoS
6.884089812,22.98632745,164.8253834,571.4607031,96.83589945,01/03/2020 08:22,DDoS
6.933066924,84.51950481,162.1287745,481.5212666,96.63104844,01/03/2020 08:22,DDoS
5.590154765,71.78008587,187.5982871,471.2434174,92.29991942,01/03/2020 08:22,DDoS
6.007778061,76.9043675,157.9146615,373.2989072,97.46938062,01/03/2020 08:22,DDoS
6.916490163,94.50000017,180.772865,540.5605789,93.94131748,01/03/2020 08:22,DDoS
5.597635257,47.04201335,176.6785726,381.7130681,95.01509974,01/03/2020 08:22,DDoS
6.418997999,24.11097648,173.534082,596.1946442,87.80839602,01/03/2020 08:22,DDoS
5.996732456,88.52651944,190.555478,490.2733304,93.55328186,01/03/2020 08:22,DDoS
6.361621903,44.05423089,171.9997537,641.6902432,92.50103506,01/03/2020 08:22,DDoS
6.994609326,80.79827617,185.9692759,543.9019248,86.43219652,01/03/2020 08:22,DDoS
5.926646546,57.38899494,195.2544593,570.131369,88.88977085,01/03/2020 08:22,DDoS
6.490851545,79.91215982,181.6490482,612.7141633,99.88946735,01/03/2020 08:22,DDoS
5.440872897,58.41805798,164.8534511,638.7560465,91.30792468,01/03/2020 08:22,DDoS
6.773064475,77.09883548,184.5270569,542.3491122,87.16446171,01/03/2020 08:22,DDoS
5.499452072,66.56595726,179.1237268,706.0040359,91.15890181,01/03/2020 08:22,DDoS
6.898914504,59.77612495,166.1899764,712.403308,90.02798196,01/03/2020 08:22,DDoS
6.766561234,77.03044082,162.6433022,733.5111784,96.06720562,01/03/2020 08:22,DDoS
6.943379817,82.2097981,184.4726863,703.0559353,88.17607879,01/03/2020 08:22,DDoS
6.119900585,65.11609584,171.3675615,392.3063216,98.02590297,01/03/2020 08:22,DDoS
5.470961834,68.79645852,179.8114838,606.0343769,93.7373764,01/03/2020 08:22,DDoS
5.997569193,84.30287193,187.6342611,372.4043421,86.33214461,01/03/2020 08:22,DDoS
5.780701883,63.5361029,160.7816371,611.8247697,89.65107409,01/03/2020 08:22,DDoS
6.74210929,41.16393678,177.4551781,391.3278258,98.17843027,01/03/2020 08:22,DDoS
6.877761411,46.38799449,179.7386478,419.6006336,100,01/03/2020 08:23,Replay
6.68,47,182.1,413.1,98,01/03/2020 08:24,Normal
6.83,47.4,182.1,415.8,96,01/03/2020 08:25,Normal
6.816375435,47.8695497,187.9568637,415.7235773,94,01/03/2020 08:26,Replay
6.78,48,182.1,424.2,96,01/03/2020 08:27,Normal
6.61,47.6,182.1,417.9,96,01/03/2020 08:28,Normal
6.683520537,47.23265836,174.7163454,416.9746875,91,01/03/2020 08:29,Replay
6.61,46.7,182.1,440.7,98,01/03/2020 08:30,Normal
6.6,47.4,182.1,441.9,98,01/03/2020 08:31,Normal
6.467247878,47.12421693,185.2518074,441.2330825,97,01/03/2020 08:32,Replay
6.68,49,182.1,439.3,99,01/03/2020 08:33,Normal
6.61,48.4,182.1,400.3,96,01/03/2020 08:34,Normal
6.700223281,48.54063424,184.0242554,400.7518955,86,01/03/2020 08:35,Replay
6.84,48.4,182.1,421.2,99,01/03/2020 08:36,Normal
6.61,47,182.1,413.9,99,01/03/2020 08:37,Normal
6.85,47.3,182.1,427.6,98,01/03/2020 08:38,Normal
6.935429148,46.91582379,172.0356918,427.5054981,89,01/03/2020 08:39,Replay
6.78,49.3,182.2,430.4,98,01/03/2020 08:40,Normal
6.76,50.3,182.1,429,96,01/03/2020 08:41,Normal
6.50550862,50.08588765,186.9635226,428.2019695,89,01/03/2020 08:42,Replay
6.66,49.8,182.2,422.2,96,01/03/2020 08:43,Normal
6.82,49.2,182.2,421.1,99,01/03/2020 08:44,Normal
6.490456112,48.81412763,184.0384103,420.974921,94,01/03/2020 08:45,Replay
6.84,48.6,182.2,417.7,98,01/03/2020 08:46,Normal
6.7,47.7,182.2,417.9,98,01/03/2020 08:47,Normal
6.763927795,47.20363925,188.0410466,418.0262007,87,01/03/2020 08:48,Replay
6.61,47.7,182.2,414,98,01/03/2020 08:49,Normal
6.71,48,182.2,434.9,95,01/03/2020 08:50,Normal
6.398072674,48.23738858,178.3793532,434.6963251,95,01/03/2020 08:51,Replay
6.7,46.6,182.3,457.3,99,01/03/2020 08:52,Normal
6.76,44.3,182.5,407.9,99,01/03/2020 08:53,Normal
6.538396698,44.11611057,183.7465116,408.7139682,92,01/03/2020 08:54,Replay
6.84,43.3,182.5,433.1,95,01/03/2020 08:55,Normal
6.67,44,182.6,433,95,01/03/2020 08:56,Normal
6.75572671,43.58102879,174.3930831,433.5267306,94,01/03/2020 08:57,Replay
6.62,45,182.6,433.6,95,01/03/2020 08:58,Normal
6.62,46.6,182.6,422.3,93,01/03/2020 08:59,Normal
6.675673449,46.20257431,185.344652,422.4948977,96,01/03/2020 09:00,Replay
6.76,45.3,182.6,460.4,92,01/03/2020 09:01,Normal
6.76,47.8,182.6,459.1,95,01/03/2020 09:02,Normal
6.773447878,47.49782881,167.8295161,459.2963812,93,01/03/2020 09:03,Replay
6.63,52.6,182.6,446.8,93,01/03/2020 09:04,Normal
6.84,47.3,182.6,461.8,95,01/03/2020 09:05,Normal
6.650712927,47.00295946,165.4877591,460.9099571,97,01/03/2020 09:06,Replay
6.65,46.7,182.6,458.6,95,01/03/2020 09:07,Normal
6.62,45.1,182.6,399.4,93,01/03/2020 09:08,Normal
6.731329414,45.02991716,186.5963826,399.9527387,100,01/03/2020 09:09,Replay
6.78,47.5,182.5,403.8,95,01/03/2020 09:10,Normal
6.71,48.8,182.6,409.1,95,01/03/2020 09:11,Normal
6.864422525,49.1718249,186.1554963,408.5711958,91,01/03/2020 09:12,Replay
6.84,48.7,182.6,406.3,93,01/03/2020 09:13,Normal
6.85,48.1,182.6,370.4,91,01/03/2020 09:14,Normal
6.9425721,48.33003964,195.5377339,371.097291,86,01/03/2020 09:15,Replay
6.83,47.7,182.7,393.9,94,01/03/2020 09:16,Normal
6.62,47.4,182.7,394.4,94,01/03/2020 09:17,Normal
6.57176648,47.49061771,181.9568802,394.7375776,100,01/03/2020 09:18,Replay
6.63,48.2,182.7,409.8,92,01/03/2020 09:19,Normal
6.63,46,182.8,407.7,91,01/03/2020 09:20,Normal
6.85,46.7,182.8,407.5,92,01/03/2020 09:21,Normal
6.52246019,46.77226889,191.2203259,406.9946301,98,01/03/2020 09:22,Replay
6.63,47.3,182.9,414.6,93,01/03/2020 09:23,Normal
6.8,48.6,182.9,416.3,90,01/03/2020 09:24,Normal
6.947714416,48.14634881,188.1113186,415.8697303,91,01/03/2020 09:25,Replay
6.64,45.9,182.9,409.8,91,01/03/2020 09:26,Normal
6.62,44.4,183,360.9,91,01/03/2020 09:27,Normal
6.645652603,44.46121267,180.0939215,360.6226868,94,01/03/2020 09:28,Replay
6.83,45.6,183,357.2,94,01/03/2020 09:29,Normal
6.64,44.4,183,376.9,94,01/03/2020 09:30,Normal
6.646719785,44.00865978,176.3697116,377.0591775,91,01/03/2020 09:31,Replay
6.76,44.6,183.1,376.8,94,01/03/2020 09:32,Normal
6.85,45.6,183.1,371.4,94,01/03/2020 09:33,Normal
6.472727771,45.41287646,187.0351304,371.1388034,91,01/03/2020 09:34,Replay
6.64,47.5,183.2,368.2,91,01/03/2020 09:35,Normal
6.8,46,183.3,383.7,94,01/03/2020 09:36,Normal
6.732875013,46.03965581,174.5515598,384.3849236,90,01/03/2020 09:37,Replay
6.87,46.2,183.4,384,92,01/03/2020 09:38,Normal
6.86,47.6,183.4,388.1,94,01/03/2020 09:39,Normal
6.692017781,47.23204858,178.9565402,388.6271804,97,01/03/2020 09:40,Replay
6.66,47.3,183.5,383,93,01/03/2020 09:41,Normal
6.86,46.1,183.4,384.4,94,01/03/2020 09:42,Normal
6.744618206,45.76833752,177.4340018,383.4157714,100,01/03/2020 09:43,Replay
6.85,46.4,183.5,389.4,92,01/03/2020 09:44,Normal
6.68,45.4,183.5,393,94,01/03/2020 09:45,Normal
6.710724409,45.39283575,174.0471085,393.4852339,88,01/03/2020 09:46,Replay
6.64,46,183.5,392.6,93,01/03/2020 09:47,Normal
6.83,44.3,183.5,389.6,93,01/03/2020 09:48,Normal
6.876012324,44.31540469,165.4011206,390.1909418,87,01/03/2020 09:49,Replay
6.73,44.6,183.6,399,92,01/03/2020 09:50,Normal
6.65,42,183.6,390,93,01/03/2020 09:51,Normal
6.846532615,42.34625165,182.2558448,390.6365535,89,01/03/2020 09:52,Replay
6.63,44.1,183.6,387.7,93,01/03/2020 09:53,Normal
6.63,46.9,183.6,373.3,93,01/03/2020 09:54,Normal
6.64897287,46.5133046,186.0916256,372.9494173,93,01/03/2020 09:55,Replay
6.84,48.2,183.7,383.4,92,01/03/2020 09:56,Normal
6.79,48.2,183.7,353.7,90,01/03/2020 09:57,Normal
6.8,48.8,183.8,378.4,90,01/03/2020 09:58,Normal
6.650510546,49.03993452,182.5982286,378.875506,89,01/03/2020 09:59,Replay
6.83,47.1,183.8,387.7,91,01/03/2020 10:00,Normal
6.85,47.7,183.9,388.4,93,01/03/2020 10:01,Normal
6.75155815,47.69902104,186.2442683,389.2092857,100,01/03/2020 10:02,Replay
6.82,48.9,183.9,390,90,01/03/2020 10:03,Normal
6.81,48.2,183.9,391.8,94,01/03/2020 10:04,Normal
6.4119158,48.53406077,192.8251286,392.4248384,89,01/03/2020 10:05,Replay
6.63,48,184,392,93,01/03/2020 10:06,Normal
6.83,44.7,184,392.7,92,01/03/2020 10:07,Normal
6.36746859,44.30765523,182.2370577,392.0566357,88,01/03/2020 10:08,Replay
6.83,44.1,184,396.4,93,01/03/2020 10:09,Normal
6.82,42.6,184.1,399.3,93,01/03/2020 10:10,Normal
6.706692845,42.78652293,183.1751041,400.0181095,96,01/03/2020 10:11,Replay
6.75,43.8,184.1,379.1,91,01/03/2020 10:12,Normal
6.61,44,184.1,406.5,90,01/03/2020 10:13,Normal
6.875709921,44.12817879,182.809236,407.0829703,86,01/03/2020 10:14,Replay
6.75,43.8,184.2,378.5,93,01/03/2020 10:15,Normal
6.74,44.5,184.2,402.4,93,01/03/2020 10:16,Normal
6.556317528,44.08664475,192.4143745,402.105997,86,01/03/2020 10:17,Replay
6.79,47.8,184.3,399.7,93,01/03/2020 10:18,Normal
6.71,51.4,184.3,403.3,91,01/03/2020 10:19,Normal
6.233693311,51.35694797,167.739756,402.8388044,99,01/03/2020 10:20,Replay
6.6,51.6,184.4,406.3,93,01/03/2020 10:21,Normal
6.65,52.2,184.4,383.6,92,01/03/2020 10:22,Normal
6.529210663,52.52402399,172.028081,383.1245392,90,01/03/2020 10:23,Replay
6.81,57.3,184.5,381.7,93,01/03/2020 10:24,Normal
6.74,53.5,184.5,372.2,93,01/03/2020 10:25,Normal
6.66016515,53.42246823,173.162019,372.2826342,90,01/03/2020 10:26,Replay
6.63,55,184.5,378.7,93,01/03/2020 10:27,Normal
6.75,53,184.6,336.1,90,01/03/2020 10:28,Normal
6.76547999,53.30497073,173.6045487,335.5581114,93,01/03/2020 10:29,Replay
6.82,52.1,184.6,359.3,90,01/03/2020 10:30,Normal
6.63,51.8,184.6,371.3,91,01/03/2020 10:31,Normal
6.61,52.3,184.6,369.5,92,01/03/2020 10:32,Normal
6.68698529,52.62989473,192.8414188,369.8710229,100,01/03/2020 10:33,Replay
6.61,52.4,184.6,368.7,93,01/03/2020 10:34,Normal
6.64,53.8,184.6,371.1,92,01/03/2020 10:35,Normal
6.657660969,53.97901075,186.7750465,371.4986418,90,01/03/2020 10:36,Replay
6.63,55.5,184.7,371.7,89,01/03/2020 10:37,Normal
6.63,56.5,184.7,363.3,90,01/03/2020 10:38,Normal
6.64042724,56.73762317,187.7886202,363.8933956,95,01/03/2020 10:39,Replay
6.61,57.1,184.8,370.3,91,01/03/2020 10:40,Normal
6.82,58.7,184.9,371.5,89,01/03/2020 10:41,Normal
6.520435702,59.19019225,189.263709,371.1816733,93,01/03/2020 10:42,Replay
6.81,59.4,185,370.5,91,01/03/2020 10:43,Normal
6.81,58.9,185.1,375.8,90,01/03/2020 10:44,Normal
6.6692246,58.87081374,178.4649776,375.0342453,96,01/03/2020 10:45,Replay
6.79,59.1,184.6,372.7,98,01/03/2020 10:46,Normal
6.6,59.8,184.7,375.4,100,01/03/2020 10:47,Normal
6.662832245,59.47999056,182.320628,375.5591701,99,01/03/2020 10:48,Replay
6.58,60.1,184.9,380.1,99,01/03/2020 10:49,Normal
6.58,57.9,184.9,382.2,96,01/03/2020 10:50,Normal
6.643095994,57.73715429,182.3817414,381.5644749,93,01/03/2020 10:51,Replay
6.75,55.7,185,376.8,96,01/03/2020 10:52,Normal
6.62,55.9,185.1,379.1,99,01/03/2020 10:53,Normal
6.707523335,55.98742282,179.9484827,378.8436699,96,01/03/2020 10:54,Replay
